Match,Competition,Date,Position,Minutes played,Conceded goals,xCG,Shots against,Saves,Saves with reflexes,Exits,Long passes,Long passes accurate,Short passes,Short passes accurate,Goal kicks,Short goal kicks,Long goal kicks
PSIS Semarang - Dewa United 1:1,Indonesia. Liga 1,2024-02-23,GK,97,1,1.82,5,4,3,1,6,4,9,9,13,3,10
Dewa United - Barito Putera 2:2,Indonesia. Liga 1,2024-02-06,GK,102,2,1.48,7,5,2,1,4,2,8,8,6,3,3
Persis Solo - Dewa United 1:2,Indonesia. Liga 1,2023-12-17,GK,98,1,2.77,10,9,6,0,6,2,10,9,11,4,7
Dewa United - Bali United 1:1,Indonesia. Liga 1,2023-12-08,GK,95,1,0.8,5,4,2,1,7,3,7,7,7,2,5
Persik Kediri - Dewa United 0:0,Indonesia. Liga 1,2023-12-02,GK,103,0,0.1,1,1,1,1,4,0,8,8,13,2,11
Dewa United - Persib 1:5,Indonesia. Liga 1,2023-11-26,GK,99,5,3.74,10,5,5,1,9,5,15,15,1,1,0
Dewa United - PSM 1:1,Indonesia. Liga 1,2023-11-12,GK,97,1,1.56,5,4,2,2,4,2,12,12,7,1,6
Arema - Dewa United 2:1,Indonesia. Liga 1,2023-11-02,GK,99,2,1.72,6,4,2,0,8,5,12,12,4,0,4
Borneo FC - Dewa United 3:1,Indonesia. Liga 1,2023-10-28,GK,99,3,2.34,9,6,3,0,4,0,8,8,10,5,5
Madura United - Dewa United 1:4,Indonesia. Liga 1,2023-10-22,GK,104,1,1.58,6,5,3,1,8,4,4,4,14,0,14
Dewa United - PSS Sleman 3:1,Indonesia. Liga 1,2023-10-06,GK,97,1,0.43,1,0,0,2,3,2,17,17,12,4,7
Dewa United - Persebaya Surabaya 1:1,Indonesia. Liga 1,2023-09-30,GK,101,1,0.05,2,1,1,1,5,5,10,10,8,4,4
Persita - Dewa United 1:0,Indonesia. Liga 1,2023-09-22,GK,95,1,1.91,9,8,6,3,7,1,17,17,7,3,4
Dewa United - Bhayangkara F.C. 2:2,Indonesia. Liga 1,2023-09-15,GK,99,2,1.69,4,2,2,2,4,0,25,25,7,2,5
Persikabo 1973 - Dewa United 1:1,Indonesia. Liga 1,2023-09-03,GK,104,1,0.94,3,2,1,2,5,2,15,14,9,7,2
Dewa United - Persija 2:0,Indonesia. Liga 1,2023-08-25,GK,99,0,0.48,5,5,4,1,9,8,20,19,4,1,3
Rans Nusantara - Dewa United 0:0,Indonesia. Liga 1,2023-08-19,GK,98,0,0.69,2,2,2,2,8,6,7,7,10,4,6
Dewa United - PSIS Semarang 1:4,Indonesia. Liga 1,2023-08-14,GK,101,4,2.82,8,4,2,0,2,1,15,15,2,1,1
Barito Putera - Dewa United 2:1,Indonesia. Liga 1,2023-08-09,GK,99,2,2.5,8,6,2,2,7,3,18,17,11,5,6
Dewa United - Persis Solo 0:0,Indonesia. Liga 1,2023-08-04,GK,97,0,0.4,4,4,4,2,2,1,21,21,3,1,2
Bali United - Dewa United 3:1,Indonesia. Liga 1,2023-07-29,GK,98,3,3.02,9,6,3,2,4,4,13,13,7,5,1
Dewa United - Persik Kediri 3:0,Indonesia. Liga 1,2023-07-21,GK,95,0,0.28,4,4,0,1,8,5,22,21,6,2,4
Persib - Dewa United 2:2,Indonesia. Liga 1,2023-07-14,GK,98,2,1.9,9,7,1,6,12,8,13,12,6,1,5
PSM - Dewa United 1:2,Indonesia. Liga 1,2023-07-08,GK,99,1,1.26,6,5,5,3,3,1,16,16,8,3,5
Ajax II - ADO Den Haag 4:2,Netherlands. Eerste Divisie,2023-05-08,GK,93,4,3.71,10,6,4,0,13,12,11,10,7,2,5
ADO Den Haag - Helmond Sport 2:2,Netherlands. Eerste Divisie,2023-04-28,GK,98,2,0.89,3,1,1,0,8,6,11,11,4,0,4
De Graafschap - ADO Den Haag 0:1,Netherlands. Eerste Divisie,2023-04-21,GK,95,0,1.35,4,4,3,5,9,7,13,11,13,3,10
ADO Den Haag - Almere City 2:3,Netherlands. Eerste Divisie,2023-04-16,GK,96,3,1.0,5,2,1,0,11,9,9,9,3,0,3
Roda JC - ADO Den Haag 1:1,Netherlands. Eerste Divisie,2023-04-07,GK,96,1,1.17,6,5,3,0,9,8,16,16,7,4,3
ADO Den Haag - Telstar 3:1,Netherlands. Eerste Divisie,2023-03-31,GK,100,1,0.94,3,2,1,0,10,9,15,14,6,3,3
ADO Den Haag - Willem II 1:3,Netherlands. Eerste Divisie,2023-03-17,GK,95,3,3.14,5,2,2,0,10,8,21,20,9,0,9
Eindhoven - ADO Den Haag 1:1,Netherlands. Eerste Divisie,2023-03-13,GK,91,1,1.04,2,1,1,0,5,2,7,7,8,2,6
TOP Oss - ADO Den Haag 2:3,Netherlands. Eerste Divisie,2023-03-10,GK,97,2,1.82,6,4,0,2,7,6,24,24,5,1,4
ADO Den Haag - Heracles 0:3,Netherlands. Eerste Divisie,2023-03-06,GK,97,3,3.54,12,9,3,1,2,2,14,14,9,6,3
PSV - ADO Den Haag 3:1,Netherlands. KNVB Beker,2023-03-02,GK,93,3,4.42,11,8,6,2,12,7,11,11,9,1,8
Den Bosch - ADO Den Haag 0:0,Netherlands. Eerste Divisie,2023-02-26,GK,97,0,0.32,1,1,0,2,7,6,11,10,8,6,2
ADO Den Haag - PEC Zwolle 3:1,Netherlands. Eerste Divisie,2023-02-17,GK,96,1,0.55,3,2,2,0,14,7,6,5,15,1,14
PSV II - ADO Den Haag 1:2,Netherlands. Eerste Divisie,2023-02-13,GK,95,1,1.19,2,1,0,1,9,2,9,9,6,5,1
ADO Den Haag - Go Ahead Eagles 1:0,Netherlands. KNVB Beker,2023-02-09,GK,102,0,1.34,5,5,5,1,7,5,5,4,19,5,14
ADO Den Haag - NAC Breda 2:1,Netherlands. Eerste Divisie,2023-02-03,GK,102,1,1.08,5,4,3,1,9,6,9,9,11,5,6
Kifissia - OFI 1:0,Greece. Betsson Greek Cup,2022-10-20,GK,96,1,1.38,3,2,1,0,3,3,11,11,11,7,4
Asteras Tripolis - OFI 2:0,Greece. Stoiximan Super League,2022-10-02,GK,96,2,1.78,4,2,2,0,5,4,10,10,3,2,1
OFI - PAOK 1:1,Greece. Stoiximan Super League,2022-09-18,GK,108,1,1.11,5,4,3,1,13,5,8,8,7,1,6
OFI - Panetolikos FC 1:2,Greece. Stoiximan Super League,2022-09-10,GK,100,2,2.2,5,3,2,1,4,2,13,13,1,1,0
Volos NFC - OFI 0:1,Greece. Stoiximan Super League,2022-09-04,GK,100,0,0.19,2,2,1,1,8,2,4,3,14,2,12
OFI - Panathinaikos 0:2,Greece. Stoiximan Super League,2022-08-28,GK,100,2,2.45,5,3,3,0,9,7,17,16,4,1,3
Atromitos - OFI 3:1,Greece. Stoiximan Super League,2022-08-20,GK,98,3,2.83,5,2,0,0,2,2,16,16,6,5,1
Groningen - Cambuur 2:3,Netherlands. Eredivisie,2022-05-15,GK,98,2,1.37,4,2,2,2,14,6,5,5,14,3,11
Cambuur - Willem II 1:1,Netherlands. Eredivisie,2022-05-11,GK,98,1,1.02,3,2,1,2,24,14,13,13,13,4,9
Cambuur - RKC Waalwijk 1:1,Netherlands. Eredivisie,2022-05-06,GK,99,1,0.35,5,4,2,0,13,8,11,10,12,10,2
Heerenveen - Cambuur 3:3,Netherlands. Eredivisie,2022-05-01,GK,101,3,1.79,6,3,3,0,7,5,16,15,13,6,7
Twente - Cambuur 1:0,Netherlands. Eredivisie,2022-03-06,GK,82,1,1.74,4,3,3,5,18,15,24,21,9,7,2
Cambuur - Fortuna Sittard 2:1,Netherlands. Eredivisie,2022-02-26,GK,105,1,1.53,5,4,2,0,6,4,13,13,5,2,3
Feyenoord - Cambuur 3:1,Netherlands. Eredivisie,2022-02-20,GK,95,3,2.69,11,8,5,1,10,5,22,22,9,7,2
Cambuur - PEC Zwolle 3:4,Netherlands. Eredivisie,2022-02-12,GK,102,4,2.12,9,5,4,0,23,19,13,13,5,3,2
Utrecht - Cambuur 3:2,Netherlands. Eredivisie,2022-02-05,GK,100,3,2.96,6,3,1,2,19,13,20,20,5,2,3
Cambuur - Heracles 0:1,World. Club Friendlies,2022-01-27,GK,94,1,1.52,5,4,3,0,12,9,22,22,6,5,1
AZ - Cambuur 0:0,Netherlands. Eredivisie,2022-01-22,GK,96,0,1.8,7,7,2,2,12,9,20,19,13,3,10
Cambuur - Sparta Rotterdam 1:1,Netherlands. Eredivisie,2022-01-16,GK,94,1,1.63,7,6,4,1,16,10,18,18,7,2,5
Heracles - Cambuur 1:1,Netherlands. Eredivisie,2021-12-22,GK,93,1,2.49,7,6,4,5,19,17,16,15,11,2,9
Cambuur - Heerenveen 1:2,Netherlands. Eredivisie,2021-12-19,GK,97,2,2.36,7,5,3,1,16,10,13,13,17,5,12
Cambuur - NEC 1:2,Netherlands. KNVB Beker,2021-12-16,GK,96,2,2.4,9,7,5,2,4,4,25,25,6,5,1
Willem II - Cambuur 1:3,Netherlands. Eredivisie,2021-12-10,GK,96,1,1.19,4,3,2,0,12,8,27,27,6,3,3
Cambuur - Vitesse 1:6,Netherlands. Eredivisie,2021-12-04,GK,95,6,2.56,10,4,1,1,20,20,15,15,12,3,9
